"",workID,TitleHZ,poetID,NameHZ,role,Sex,relation
1928,455,玉窗遺稿:一卷(清葛宜撰),513,李因,題辭,女,None
1927,455,玉窗遺稿:一卷(清葛宜撰),6463,吳騫,跋作者,男,None
1737,455,玉窗遺稿:一卷(清葛宜撰),170,葛宜,主要作者,女,own
1979,458,"鴻雪樓詩選初集:四卷,鴻雪樓外集:一卷(清沈善寶撰)",7758,徐昂,傳記作者,男,None
1977,458,"鴻雪樓詩選初集:四卷,鴻雪樓外集:一卷(清沈善寶撰)",7756,沈敏元,跋作者,男,姪孫;從孫
1976,458,"鴻雪樓詩選初集:四卷,鴻雪樓外集:一卷(清沈善寶撰)",7750,孫寶瑄,跋作者,男,None
1975,458,"鴻雪樓詩選初集:四卷,鴻雪樓外集:一卷(清沈善寶撰)",7694,富呢揚阿,序作者,男,None
1974,458,"鴻雪樓詩選初集:四卷,鴻雪樓外集:一卷(清沈善寶撰)",7693,李世治,序作者,男,None
1978,458,"鴻雪樓詩選初集:四卷,鴻雪樓外集:一卷(清沈善寶撰)",7757,沈敓元,跋作者,男,suspicious
1980,458,"鴻雪樓詩選初集:四卷,鴻雪樓外集:一卷(清沈善寶撰)",7759,顧償基,像贊作者,男,None
1973,458,"鴻雪樓詩選初集:四卷,鴻雪樓外集:一卷(清沈善寶撰)",7692,佟景文,序作者,男,None
1989,458,"鴻雪樓詩選初集:四卷,鴻雪樓外集:一卷(清沈善寶撰)",7756,沈敏元,傳記作者,男,姪孫;從孫
1982,458,"鴻雪樓詩選初集:四卷,鴻雪樓外集:一卷(清沈善寶撰)",7762,費有容,題辭,男,None
1983,458,"鴻雪樓詩選初集:四卷,鴻雪樓外集:一卷(清沈善寶撰)",7763,趙潤,題辭,男,None
1984,458,"鴻雪樓詩選初集:四卷,鴻雪樓外集:一卷(清沈善寶撰)",7764,曹文麟,題辭,男,None
1985,458,"鴻雪樓詩選初集:四卷,鴻雪樓外集:一卷(清沈善寶撰)",7765,張毓麒,題辭,男,None
1986,458,"鴻雪樓詩選初集:四卷,鴻雪樓外集:一卷(清沈善寶撰)",7766,張鳳年,題辭,男,None
1987,458,"鴻雪樓詩選初集:四卷,鴻雪樓外集:一卷(清沈善寶撰)",4809,吳慶坻,題辭,男,suspicious
1988,458,"鴻雪樓詩選初集:四卷,鴻雪樓外集:一卷(清沈善寶撰)",7767,唐詠裳,題辭,男,None
1981,458,"鴻雪樓詩選初集:四卷,鴻雪樓外集:一卷(清沈善寶撰)",6235,王蘊章,題辭,男,None
1972,458,"鴻雪樓詩選初集:四卷,鴻雪樓外集:一卷(清沈善寶撰)",7691,丁佩,序作者,女,None
3355,458,"鴻雪樓詩選初集:四卷,鴻雪樓外集:一卷(清沈善寶撰)",974,龔自璋,作者,女,None
1740,458,"鴻雪樓詩選初集:四卷,鴻雪樓外集:一卷(清沈善寶撰)",161,沈善寶,主要作者,女,own
3356,458,"鴻雪樓詩選初集:四卷,鴻雪樓外集:一卷(清沈善寶撰)",3567,許延礽,作者,女,None
1943,459,碧城仙館女弟子詩(十種),4221,汪琴雲,作者,女,None
1940,459,碧城仙館女弟子詩(十種),1288,辛絲,作者,女,None
1941,459,碧城仙館女弟子詩(十種),132,張襄,作者,女,None
1944,459,碧城仙館女弟子詩(十種),924,吳規臣,作者,女,None
1742,459,碧城仙館女弟子詩(十種),7842,王蘭修,作者,女,own
1945,459,碧城仙館女弟子詩(十種),1349,陳滋曾,作者,女,None
1947,459,碧城仙館女弟子詩(十種),1419,于月卿,作者,女,None
1948,459,碧城仙館女弟子詩(十種),1420,史靜,作者,女,None
1949,459,碧城仙館女弟子詩(十種),199,吳藻,作者,女,None
1946,459,碧城仙館女弟子詩(十種),147,錢守璞,作者,女,None
2221,460,五十二回鳳雙飛全傳:五十二卷(清程蕙英撰),7832,程蕙英,序作者,女,自序
1930,460,五十二回鳳雙飛全傳:五十二卷(清程蕙英撰),7832,程蕙英,作者,女,own
1942,461,歷代婦女書信:一卷(民國程餘齋編注),7849,程餘齋,编輯,男,own
1932,462,"歷代名媛書簡:八卷(民國王秀琴編集,胡文楷選訂)",6423,胡文楷,编輯,男,None
1933,462,"歷代名媛書簡:八卷(民國王秀琴編集,胡文楷選訂)",6423,胡文楷,序作者,男,None
1931,462,"歷代名媛書簡:八卷(民國王秀琴編集,胡文楷選訂)",7833,王秀琴,编輯,女,own
1934,462,"歷代名媛書簡:八卷(民國王秀琴編集,胡文楷選訂)",6423,胡文楷,跋作者,男,None
1731,463,"歷代名媛文苑簡編:二卷(民國王秀琴編,胡文楷選訂)",7833,王秀琴,编輯,女,own
2038,463,"歷代名媛文苑簡編:二卷(民國王秀琴編,胡文楷選訂)",7869,胡文鑒,序作者,男,None
2036,463,"歷代名媛文苑簡編:二卷(民國王秀琴編,胡文楷選訂)",7866,江畬經,序作者,男,None
2034,463,"歷代名媛文苑簡編:二卷(民國王秀琴編,胡文楷選訂)",7864,葉恭綽,題辭,男,None
2040,463,"歷代名媛文苑簡編:二卷(民國王秀琴編,胡文楷選訂)",6423,胡文楷,跋作者,男,None
2039,463,"歷代名媛文苑簡編:二卷(民國王秀琴編,胡文楷選訂)",7870,顧廷龍,序作者,男,None
1935,463,"歷代名媛文苑簡編:二卷(民國王秀琴編,胡文楷選訂)",6423,胡文楷,编輯,男,None
2035,463,"歷代名媛文苑簡編:二卷(民國王秀琴編,胡文楷選訂)",7865,費師洪,題辭,男,None
2037,463,"歷代名媛文苑簡編:二卷(民國王秀琴編,胡文楷選訂)",7867,翟翥,序作者,男,None
2033,463,"歷代名媛文苑簡編:二卷(民國王秀琴編,胡文楷選訂)",7863,葉景葵,題辭,男,None
3291,464,呂碧城集:五卷(民國呂碧城撰),8316,費樹蔚,題辭,男,None
3299,464,呂碧城集:五卷(民國呂碧城撰),8319,徐沅,作者,男,None
3302,464,呂碧城集:五卷(民國呂碧城撰),8003,樊增祥,作者,男,None
1738,464,呂碧城集:五卷(民國呂碧城撰),4411,呂碧城,主要作者,女,own
3290,464,呂碧城集:五卷(民國呂碧城撰),8003,樊增祥,題辭,男,None
3298,464,呂碧城集:五卷(民國呂碧城撰),8322,沈祖憲,題辭,男,None
3297,464,呂碧城集:五卷(民國呂碧城撰),8321,繆嘉惠,題辭,女,None
3296,464,呂碧城集:五卷(民國呂碧城撰),8320,吳佩孚,題辭,男,None
3295,464,呂碧城集:五卷(民國呂碧城撰),8319,徐沅,題辭,男,None
3294,464,呂碧城集:五卷(民國呂碧城撰),8318,李經義,題辭,男,None
3293,464,呂碧城集:五卷(民國呂碧城撰),8317,陳完,題辭,男,None
3292,464,呂碧城集:五卷(民國呂碧城撰),4670,易順鼎,題辭,男,None
3300,464,呂碧城集:五卷(民國呂碧城撰),8285,陳攖寧,作者,男,None
3301,464,呂碧城集:五卷(民國呂碧城撰),8316,費樹蔚,作者,男,None
2129,465,綠梅影樓詩詞存:二卷(清顧翎撰),167,歸懋儀,題辭,女,None
2130,465,綠梅影樓詩詞存:二卷(清顧翎撰),1338,楊琬,題辭,女,suspicious
2131,465,綠梅影樓詩詞存:二卷(清顧翎撰),3620,秦赮,題辭,女,None
2123,465,綠梅影樓詩詞存:二卷(清顧翎撰),7922,王成璐,題辭,男,None
2124,465,綠梅影樓詩詞存:二卷(清顧翎撰),3650,邵廣銓,題辭,女,None
2125,465,綠梅影樓詩詞存:二卷(清顧翎撰),199,吳藻,題辭,女,None
2126,465,綠梅影樓詩詞存:二卷(清顧翎撰),3584,呂季安,題辭,女,None
2127,465,綠梅影樓詩詞存:二卷(清顧翎撰),3675,陸籛,題辭,女,None
2128,465,綠梅影樓詩詞存:二卷(清顧翎撰),156,楊芸,題辭,女,suspicious
2121,465,綠梅影樓詩詞存:二卷(清顧翎撰),7920,杜堮,題辭,男,None
2122,465,綠梅影樓詩詞存:二卷(清顧翎撰),7921,林則徐,題辭,男,None
2120,465,綠梅影樓詩詞存:二卷(清顧翎撰),6573,董國華,題辭,男,None
2118,465,綠梅影樓詩詞存:二卷(清顧翎撰),7772,葛慶曾,題辭,男,None
1739,465,綠梅影樓詩詞存:二卷(清顧翎撰),158,顧翎,主要作者,女,own
2119,465,綠梅影樓詩詞存:二卷(清顧翎撰),6474,許乃穀,題辭,男,None
1991,465,綠梅影樓詩詞存:二卷(清顧翎撰),7913,楊福璋,序作者,男,suspicious
2082,465,綠梅影樓詩詞存:二卷(清顧翎撰),7917,楊毓勳,題辭,男,suspicious
2108,465,綠梅影樓詩詞存:二卷(清顧翎撰),4399,顧皋,題辭,男,suspicious
2109,465,綠梅影樓詩詞存:二卷(清顧翎撰),7737,顧翰,題辭,男,suspicious
1990,465,綠梅影樓詩詞存:二卷(清顧翎撰),6970,馮煦,序作者,男,None
2111,465,綠梅影樓詩詞存:二卷(清顧翎撰),7777,張祥河,題辭,男,None
2112,465,綠梅影樓詩詞存:二卷(清顧翎撰),7915,王嘉祿,題辭,男,None
2113,465,綠梅影樓詩詞存:二卷(清顧翎撰),4819,劉嗣綰,題辭,男,None
2114,465,綠梅影樓詩詞存:二卷(清顧翎撰),7916,陳裴之,題辭,男,None
2115,465,綠梅影樓詩詞存:二卷(清顧翎撰),7918,曹三選,題辭,男,None
2117,465,綠梅影樓詩詞存:二卷(清顧翎撰),7919,陶本忠,題辭,男,None
2110,465,綠梅影樓詩詞存:二卷(清顧翎撰),7914,顧翃,題辭,男,suspicious
2143,466,"明秋館集:詩一卷, 詞一卷(清裘凌仙撰)",7871,朱瑞麟,題辭,男,None
2150,466,"明秋館集:詩一卷, 詞一卷(清裘凌仙撰)",8040,秦聯奎,跋作者,男,None
2145,466,"明秋館集:詩一卷, 詞一卷(清裘凌仙撰)",7873,秦飛卿,跋作者,女,None
1741,466,"明秋館集:詩一卷, 詞一卷(清裘凌仙撰)",5801,裘凌仙,主要作者,女,own
2144,466,"明秋館集:詩一卷, 詞一卷(清裘凌仙撰)",7872,秦聯元,跋作者,男,None
1936,468,天雨花:三十回(清陶貞懷撰),7834,陶貞懷,作者,女,own
2299,468,天雨花:三十回(清陶貞懷撰),7834,陶貞懷,序作者,女,自序
2148,469,亭秋館詩鈔:六卷附錄一卷(清許禧身撰),7862,姚巽,作者,女,None
2147,469,亭秋館詩鈔:六卷附錄一卷(清許禧身撰),7861,許綏之,作者,男,suspicious
1937,469,亭秋館詩鈔:六卷附錄一卷(清許禧身撰),5807,許禧身,主要作者,女,own
2149,469,亭秋館詩鈔:六卷附錄一卷(清許禧身撰),7498,許之仙,作者,女,suspicious
1965,469,亭秋館詩鈔:六卷附錄一卷(清許禧身撰),6076,俞陛雲,序作者,男,suspicious
1964,469,亭秋館詩鈔:六卷附錄一卷(清許禧身撰),6788,陳夔龍,序作者,男,None
2146,469,亭秋館詩鈔:六卷附錄一卷(清許禧身撰),7504,俞璡,作者,女,suspicious
1963,470,望月軒詩詞集稿:二卷(清沈英撰),7868,杜學謙,序作者,男,None
1938,470,望月軒詩詞集稿:二卷(清沈英撰),7835,沈英,主要作者,女,own
1961,471,儀光閣雜著:一卷(清武淑撰),7924,武澂,序作者,男,None
1939,471,儀光閣雜著:一卷(清武淑撰),7836,武淑,主要作者,女,own
3422,473,"澹仙詩鈔四卷,詞鈔四卷,賦鈔一卷,文鈔一卷(清熊璉撰)",8456,孫翔,題辭,男,None
1743,473,"澹仙詩鈔四卷,詞鈔四卷,賦鈔一卷,文鈔一卷(清熊璉撰)",213,熊璉,主要作者,女,own
