"ppgID","poemID","pageID"
1954,3729,971
1955,3729,972
1956,3730,972
1957,3730,973
1958,3730,974
1959,3731,974
1960,3731,975
1961,3731,976
1962,3731,977
1963,3732,977
1964,3733,978
1965,3734,978
1966,3735,978
1967,3735,979
1968,3632,868
1969,3736,926
1970,3737,926
1971,3738,979
1972,3737,980
1973,3738,981
1974,3739,981
1975,3740,980
1976,3739,982
1977,3741,983
1978,3742,982
1979,3743,982
1980,3743,984
1981,3743,985
1982,3744,983
1983,3745,985
1984,3744,986
1985,3745,987
1986,3746,986
1987,3747,987
1988,3746,988
1989,3748,988
1990,3749,988
1991,3749,989
1992,3750,987
1993,3751,989
1994,3750,990
1995,3750,991
1996,3752,989
1997,3750,992
1998,3752,993
1999,3753,992
2000,3753,994
2001,3754,993
2002,3755,993
2003,3756,994
2004,3755,995
2005,3756,996
2006,3757,995
2007,3756,997
2008,3758,995
2009,3758,998
2010,3759,997
2011,3760,998
2012,3761,997
2013,3761,999
2014,3762,998
2015,3761,1000
2016,3762,1001
2017,3763,1000
2018,3763,1002
2019,3763,1003
2020,3764,1003
2021,3765,1003
2022,3765,1004
2023,3765,1005
2024,3766,1007
2025,3767,1007
2026,3768,1007
2027,3768,1008
2028,3769,1008
2029,3770,1008
2030,3770,1009
2031,3772,1009
2032,3772,1010
2033,3772,1011
2034,3773,905
2041,3779,1014
2191,3875,907
2043,3779,1015
2044,3781,1015
2045,3781,1016
2046,3781,1017
2047,3782,1017
2048,3782,1018
2049,3783,1018
2051,3783,1020
2052,3784,1020
2053,3784,1021
2054,3784,1022
2055,3785,1022
2056,3785,1024
2057,3785,1025
2058,3786,1023
2059,3785,1026
2060,3785,1027
2061,3787,1027
2062,3787,1028
2063,3788,1028
2065,3789,1029
2066,3789,1031
2069,3792,1032
2068,3791,1031
2070,3792,1033
2071,3792,1034
2072,3792,1035
2073,3792,1036
2074,3792,1037
2075,3793,1038
2077,3414,1039
2078,3795,1038
2079,3795,1041
2080,3796,1041
2081,3796,1042
2173,3863,1040
2083,3798,1039
2084,3799,1042
2085,3800,1042
2086,3800,1043
2087,3801,1043
2088,3801,1044
2089,3802,1044
2090,3803,1044
2091,3803,1045
2092,3804,1045
2093,3804,1046
2094,3805,1046
2096,3806,1047
2116,3424,1054
2098,3807,1047
2099,3807,1049
2100,3808,1049
2110,3814,1053
2102,3810,1049
2103,3810,1050
2104,3811,1050
2105,3811,1051
2106,3812,1051
2107,3813,1051
2108,3813,1052
2109,3814,1052
2117,3816,1055
2112,3773,806
2113,3815,1053
2115,3816,1053
2118,3817,1054
2119,3818,1055
2120,3818,1056
2122,3817,1057
2123,3820,1011
2124,3821,1058
2125,3822,1058
2126,3822,1060
2127,3823,1060
2128,3824,1060
2129,3824,1061
2130,3825,1061
2131,3826,1061
2132,3827,1061
2133,3827,1062
2134,3828,1062
2135,3829,1062
2136,3830,1063
2137,3831,1063
2138,3832,1063
2139,3832,1064
2140,3833,1064
2141,3834,1064
2142,3835,1064
2143,3836,1065
2144,3837,1065
2145,3838,1066
2146,3839,1066
2147,3840,1066
2148,3840,1067
2149,3841,1068
2150,3842,1068
2151,3842,1069
2152,3843,1069
2153,3843,1070
2154,3844,1070
2155,3845,1070
2229,3881,482
2222,3870,807
2231,3882,1076
2230,3882,482
2220,3643,1072
2219,3643,1071
2216,3642,895
2215,3642,1059
2218,3642,897
2217,3642,896
2214,3641,891
2213,3641,890
2209,3640,884
2210,3640,885
2208,3639,903
2206,3868,1074
2196,3863,873
2200,3866,875
2479,4065,1124
2195,3786,1040
2197,3863,874
2205,3868,1073
2212,3640,887
2232,3883,1076
2233,3884,1076
2234,3885,1076
2235,3885,1077
2236,3886,1077
2237,3887,1077
2238,3888,1078
2239,3889,1078
2240,3890,1078
2241,3890,1079
2242,3891,1079
2243,3891,1080
2244,3891,1081
2245,3891,1082
2246,3892,1083
2247,3893,1083
2248,3893,1084
2249,3894,1084
2250,3895,1084
2251,3895,1085
2252,3895,1086
2253,3895,1087
2254,3896,1087
2255,3897,1087
2256,3897,1088
2257,3898,1088
2258,3898,1089
2259,3899,1089
3655,4733,1799
2261,3899,1091
2262,3900,1091
2263,3901,1092
2264,3902,1092
2265,3903,1092
2266,3903,1093
2267,3904,1093
2268,3904,1094
2269,3905,1094
2270,3906,1094
2271,3906,1095
2272,3907,1096
2273,3907,1097
2274,3908,1097
2275,3909,1097
2276,3909,1098
2277,3910,1098
2278,3910,1099
2279,3911,1099
2280,3912,1099
2281,3913,1100
2282,3913,1101
2283,3914,1101
2284,3915,1101
2285,3916,1101
2286,3916,1102
2287,3916,1103
2288,3917,1104
2290,3918,1105
2291,3919,1105
2292,3919,1106
2293,3920,1106
2294,3921,1106
2295,3921,1107
2296,3922,1107
2297,3923,1108
2298,3924,1108
2299,3924,1109
2300,3925,1109
2301,3926,1109
2302,3926,1110
2303,3927,1110
2304,3928,1110
2305,3928,1111
2306,3929,1111
2307,3929,1112
2308,3929,1113
2309,3930,1114
2310,3931,1114
2311,3931,1115
2312,3932,1115
2313,3932,1116
2314,3932,1117
2315,3932,1118
2316,3933,1118
2317,3934,1119
2318,3935,1119
2319,3935,1120
2320,3936,1120
2321,3937,1120
2322,3937,1121
2323,3938,1121
2324,3939,1121
2325,3939,1122
2326,3940,1122
2327,3940,1123
2328,3940,1124
2329,3941,753
2330,3942,753
2331,3942,1125
2332,3943,1125
2333,3943,1126
2334,3944,1126
2335,3944,1127
2336,3945,1127
2337,3945,1128
2338,3946,1129
2339,3947,1130
2340,3948,1130
2341,3948,1131
2342,3949,1131
2343,3950,1131
2344,3950,1132
2345,3951,1132
2346,3952,1132
2347,3952,1133
2348,3953,1133
2349,3953,1134
2350,3954,1134
2351,3954,1135
2352,3955,1135
2353,3956,1136
2354,3957,1136
2355,3958,1137
2356,3959,1137
2357,3960,1137
2358,3960,1138
2359,3961,1138
2360,3961,1139
2361,3962,1139
2362,3963,1139
2363,3963,1140
2364,3964,1141
2365,3965,1141
2366,3965,1142
2367,3966,1142
2368,3966,1143
2369,3967,1143
2370,3968,1143
2371,3968,1144
2372,3969,1144
2373,3969,1145
2374,3970,1145
2375,3971,1145
2376,3971,1146
2377,3972,1147
2378,3973,1147
2379,3973,1148
2380,3974,1148
2381,3974,1149
2382,3975,1149
2383,3976,1149
2384,3976,1150
2385,3977,1150
2386,3978,1150
2387,3978,1151
2388,3979,1151
2389,3979,1152
2390,3980,1152
2391,3980,1153
2392,3981,1153
2393,3982,1154
2394,3983,1154
2395,3983,1155
2396,3984,1155
2397,3984,1156
2398,3985,1156
2399,3985,1157
2400,3986,1157
2401,3986,1158
2402,3987,1158
2403,3988,1158
2404,3988,1159
2405,3989,1159
2406,3989,1160
2407,3990,1160
2408,3991,1160
2409,3991,1161
2410,3992,1161
2411,3993,1161
2412,3993,1162
2413,3994,1162
2414,3994,1163
2415,3995,1163
2416,3996,1163
2417,3996,1164
2418,3997,1164
2419,3998,1165
2420,3998,1166
2421,3998,1167
2422,3999,1167
2423,4000,1167
2424,4000,1168
2425,4001,1168
2426,4002,1168
2427,4003,1169
2428,4004,1169
2429,4004,1170
2430,4005,1170
2431,4005,1171
2432,4006,1171
2433,4007,1171
2434,4007,1172
2435,4008,1172
2436,4009,1172
2437,4009,1173
2438,4010,1173
2439,4010,1174
2440,4011,1001
2441,4012,1175
2442,4013,1175
2443,4014,1176
2444,4015,1176
2445,4016,1177
2446,4017,1177
2447,4018,1177
2448,4018,1178
2449,4019,1178
2450,4019,1179
2451,4020,1179
2452,4021,1179
2453,4021,1180
2454,4022,1180
2455,4023,1180
2456,4023,1181
2457,4024,1181
2458,4025,1181
2459,4025,1182
2460,4026,1182
2461,4027,1182
2462,4027,1183
2463,4028,1183
2464,4029,1184
2465,4030,1184
2466,4031,1184
2467,4031,1185
2468,4032,1185
2469,4033,1186
2472,4036,811
2477,4038,814
2478,4038,858
2483,4068,1188
2484,4069,1188
2485,4070,1188
2486,4070,1189
2487,4071,1189
2488,4071,1190
2489,4072,1190
2490,4073,1190
2491,4073,1191
2492,4074,1191
2493,4074,1192
2494,4075,1192
2495,4075,1193
2496,4076,1193
2497,4077,1193
2498,4078,1194
2499,4079,1194
2500,4079,1195
2501,4080,1195
2502,4081,1195
2503,4082,1195
2504,4082,1196
2505,4083,1196
2506,4084,1196
2507,4085,1196
2508,4085,1197
2509,4086,1197
2510,4087,1197
2511,4087,1198
2512,4088,1199
2513,4088,1200
2514,4088,1201
2515,4088,1202
2516,4088,1203
2517,4088,1204
2518,4089,1205
2519,4089,1206
2520,4089,1207
2521,4089,1208
2522,4090,1209
2523,4090,1210
2524,4090,1211
2525,4090,1212
2526,4091,1213
2527,4091,1214
2528,4091,1215
2529,4091,1216
2530,4092,1217
2531,4092,1218
2532,4092,1219
2533,4092,1220
2534,4092,1221
2535,4092,1222
2536,4093,1223
2537,4093,1224
2538,4094,1225
39745,25264,9382
39746,25265,9382
39747,25266,9382
2543,4096,1229
2544,4096,1230
2545,4096,1231
2546,4096,1232
2547,4097,1233
2548,4097,1234
2549,4098,1234
2550,4098,1235
2551,4099,1235
2552,4099,1236
2553,4100,1237
2554,4100,1238
2555,4101,1239
2556,4101,1240
2557,4102,1241
2558,4102,1242
2559,4103,1243
2560,4104,1243
2561,4105,1243
2562,4105,1244
2563,4106,1244
2564,4107,1244
2565,4108,1245
2566,4109,1245
2567,4110,1245
2568,4111,1246
2569,4112,1246
2570,4113,1246
2571,4113,1247
2572,4114,1247
2573,4115,1247
2574,4116,1247
2575,4116,1248
2576,4117,1248
2577,4118,1248
2578,4119,1174
2579,4120,1174
2580,4120,1249
2581,4121,1249
2582,4122,1250
2583,4123,1250
2584,4123,1251
2585,4124,1251
2586,4124,1252
2587,4125,1252
2588,4125,1253
2589,4126,1253
2590,4126,1254
2591,4127,1254
2592,4127,1255
2593,4128,1255
2594,4128,1256
2595,4128,1257
2596,4129,1257
2597,4129,1258
2598,4129,1259
2599,4130,1259
2600,4130,1260
2601,4131,1260
2602,4131,1261
2603,4131,1262
2604,4132,1262
2605,4132,1263
2606,4133,1263
2607,4133,1264
2608,4134,1265
2609,4134,1266
2610,4135,1266
2611,4135,1267
2612,4135,1268
2613,4136,1269
2614,4137,1270
2615,4137,1271
2616,4138,1271
2617,4138,1272
2618,4139,1272
2619,4139,1273
2620,4139,1274
2621,4140,1274
2622,4141,1274
2623,4141,1275
2624,4141,1276
2625,4142,1276
2626,4142,1277
2627,4143,1277
2628,4144,1277
2629,4144,1278
2630,4145,1278
2631,4146,1278
2632,4147,1278
2633,4147,1279
2634,4148,1279
2635,4149,1279
2636,4149,1280
2637,4149,1281
2638,4150,1281
2639,4151,1281
2640,4151,1282
2641,4151,1283
2642,4152,1283
2643,4152,1284
2644,4153,1284
2645,4154,1284
2646,4155,1285
2647,4156,1285
2648,4156,1286
2649,4157,1286
2650,4157,1287
2651,4158,1287
2652,4159,1287
2653,4159,1288
2654,4160,1288
2655,4161,1289
2656,4161,1290
2657,4162,1290
2658,4163,1290
2659,4163,1291
2660,4164,1291
2661,4165,1291
2662,4165,1292
2663,4166,1292
2664,4167,1292
2665,4168,1292
2666,4168,1293
2667,4169,1293
2668,4169,1294
2669,4170,1294
2670,4171,1294
2671,4172,1295
2672,4172,1296
2673,4173,1070
2674,4173,1297
2675,4174,1297
2676,4175,1297
2677,4175,1298
2678,4176,1298
2679,4177,1298
2680,4177,1299
2681,4178,1299
2682,4179,1299
2683,4180,1299
2684,4180,1300
2685,4181,1300
2686,4182,1300
2687,4183,1300
2688,4183,1301
2689,4184,1301
2690,4185,1301
2691,4185,1302
2697,4191,1306
2698,4192,1306
2700,4193,1307
2695,4189,1302
2696,4190,1302
2699,4192,1307
2702,4193,1310
2703,4194,1310
2704,4195,1310
2705,4196,1311
2733,4210,1325
8290,4195,1312
2708,4196,1313
2709,4198,1312
30094,4203,1322
8289,6313,4062
8303,4200,1317
8301,4200,1315
8302,4200,1316
2715,4200,1318
8299,6312,1320
8298,6312,1321
8297,6312,1319
2719,4201,1187
2720,4202,1303
30096,19471,14531
30093,4203,1314
2723,4205,1308
30095,4199,1314
2725,4206,1322
2738,4213,1328
5551,5552,1404
2728,4208,1323
2729,4208,1324
2730,4208,1325
2731,4209,1325
2734,4210,1326
2735,4211,1326
2736,4211,1327
2737,4212,1327
2739,4214,1328
2740,4214,1329
2741,4215,1329
2742,4215,1330
2743,4216,1330
2744,4217,1330
2745,4217,1331
2746,4218,1331
2747,4219,1331
2748,4220,1331
2749,4220,1332
2750,4221,1332
2751,4221,1333
2752,4222,1333
2753,4222,1334
2754,4223,1334
2755,4223,1335
2756,4223,1336
2757,4223,1337
2758,4223,1338
2759,4223,1339
2760,4223,1340
2761,4223,1341
2762,4223,1342
11532,3817,633
2764,4225,1343
2765,4226,1344
2766,4227,1344
2767,4227,1345
2768,4228,1345
2769,4228,1346
2770,4229,1346
2771,4229,1347
2772,4230,1347
2773,4230,1348
2774,4231,1348
2775,4232,1348
2776,4232,1349
2777,4233,1349
2778,4233,1350
2779,4234,1350
2780,4235,1350
2781,4235,1351
2782,4236,1351
2783,4237,1351
2784,4237,1352
2785,4238,1352
2786,4238,1353
2787,4239,1353
2788,4239,1354
2789,4240,1354
2790,4241,1354
2791,4241,1355
2792,4242,1355
2793,4243,1356
2794,4244,1356
2795,4244,1357
2796,4245,1357
2797,4245,1358
11531,4250,1372
2799,4247,1359
2800,4247,1360
2801,4247,1361
2802,4248,1361
2803,4248,1362
2804,4248,1363
2805,4248,1364
2806,4248,1365
2807,4249,1365
2808,4249,1366
2809,4249,1367
2810,4249,1368
2811,4250,1368
2812,4250,1369
2813,4250,1370
2814,4250,1371
11537,6954,5872
2816,4253,1373
2817,4253,1374
2818,4255,1375
2819,4256,1375
2820,4256,1376
2821,4256,1377
2822,4257,1377
2823,4257,1378
2824,4258,1378
2825,4258,1379
2826,4259,1379
2827,4259,1380
2828,4260,1380
3662,4734,1806
3661,4734,1805
3660,4734,1804
3659,4734,1803
3658,4733,1802
3657,4733,1801
3656,4733,1800
3654,3382,1798
2837,4265,1386
2838,4266,1387
2839,4267,1387
2840,4268,1387
2841,4268,1388
2842,4269,1388
2843,4270,1388
2844,4270,1389
2845,4271,1390
2846,4272,1390
2847,4272,1391
2848,4273,1391
2849,4273,1392
2850,4274,1392
2851,4274,1393
2852,4274,1394
2853,4275,1394
2854,4275,1395
2855,4276,1395
2856,4276,1396
2857,4276,1397
2858,4277,1397
2859,4278,1397
2860,4278,1398
2861,4279,1398
2862,4279,1399
2863,4279,1400
2864,4280,1400
2865,4280,1401
2866,4281,1401
2867,4281,1402
2868,4281,1403
2869,4282,1403
2870,4282,1404
5552,5552,1405
5553,5552,1406
2873,4283,1407
2874,4283,1408
2875,4284,1409
2876,4284,1410
2877,4284,1411
2878,4284,1412
2879,4284,1413
2880,4284,1414
2883,4285,1416
2882,4285,1415
2884,4286,1417
2885,4287,1417
2886,4287,1418
2887,4287,1419
2888,4288,1419
2889,4289,1419
2890,4289,1420
2891,4290,1420
2892,4291,1420
2893,4291,1421
2894,4292,1421
2895,4293,1421
2896,4293,1422
2897,4294,1422
2898,4295,1423
2899,4296,1423
2900,4296,1424
2901,4297,1424
2902,4297,1425
2903,4298,1425
2904,4298,1426
2905,4299,1426
2906,4300,1426
2907,4300,1427
2908,4301,1427
2909,4301,1428
2910,4301,1429
2911,4302,1429
2912,4302,1430
2913,4303,1430
2914,4303,1431
2915,4304,1431
2916,4304,1432
2917,4305,1432
2918,4306,1432
2919,4306,1433
2920,4307,1433
2921,4307,1434
2922,4307,1435
2923,4308,1436
39779,25289,16672
2925,4309,1437
2926,4310,1437
2927,4310,1438
2928,4311,1438
2929,4311,1439
2930,4312,1439
2931,4313,1439
2932,4314,1439
2933,4314,1440
2934,4315,1440
2935,4316,1440
2936,4317,1441
2937,4318,1441
2938,4318,1442
2939,4319,1442
2940,4319,1443
2941,4320,1443
2942,4321,1443
2943,4321,1444
2944,4322,1444
2945,4323,1445
2946,4324,1446
2947,4325,1446
2948,4326,1446
2949,4326,1447
83600,53219,1448
2955,4327,1449
2956,4328,1449
2957,4329,1449
83748,53332,124
2960,3343,1450
3035,4371,1490
2962,4333,1452
2963,4334,1452
2964,4334,1453
2965,4335,1453
2966,4336,1453
2967,4336,1454
2968,4336,1455
2969,4336,1456
2970,4336,1457
2971,4336,1458
2972,4336,1459
2973,4337,1459
2974,4338,1459
2975,4339,1460
2976,4340,1460
2977,4340,1461
2978,4341,1461
2979,4342,1461
2980,4342,1462
2981,4343,1462
2982,4344,1462
2983,4344,1463
2984,4345,1463
2985,4346,1464
2986,4347,1464
2987,4347,1465
2988,4347,1466
2989,4347,1467
2990,4347,1468
2991,4347,1469
2992,4347,1470
2993,4347,1471
2994,4347,1472
2995,4348,1472
2996,4348,1473
2997,4349,1473
2998,4349,1474
2999,4350,1474
3000,4350,1475
3001,4351,1475
3002,4351,1476
3003,4352,1476
3004,4352,1477
3005,4353,1477
3006,4353,1478
3007,4354,1478
3008,4354,1479
3009,4355,1479
3010,4356,1479
3011,4356,1480
3012,4357,1480
3013,4357,1481
3014,4357,1482
3015,4357,1483
3016,4358,1483
3017,4359,1483
3018,4359,1484
3019,4360,1484
3020,4360,1485
3021,4361,1485
3022,4361,1487
3023,4362,1487
3024,4363,1486
3025,4364,1487
3026,4364,1488
3027,4365,1486
3028,4366,1488
3029,4367,1488
3030,4368,1486
3031,4368,1489
3032,4369,1490
3033,4370,1489
3034,4370,1451
3886,4843,1943
3885,4842,1943
3039,4332,1451
3040,4373,1492
3041,4374,1451
3042,4374,1493
3043,4375,1493
3044,4376,1493
3045,4377,1492
3046,4378,1494
4407,5119,2197
3048,4379,1495
3049,4380,1494
3050,4381,1497
3051,4382,1496
3052,4383,1497
3053,4384,1498
3054,4385,1498
3055,4386,1498
3056,4386,1499
3057,4387,1499
3058,4388,1499
3059,4389,1497
3060,4389,1500
3061,4390,1500
3062,4391,1499
3063,4390,1501
3064,4391,1502
3065,4392,1502
3066,4393,1501
3067,4394,1502
3068,4395,1502
3884,4842,1942
3070,4395,1503
3341,4396,1501
3072,4397,1503
3073,4398,1503
3074,4396,1505
3075,4399,1503
3076,4399,1506
3077,4400,1505
3078,4401,1506
3079,4402,1506
3080,4403,1505
3081,4402,1507
3082,4403,1508
3083,4404,1507
3084,4405,1508
3085,4406,1507
3086,4405,1509
39440,25042,14361
3088,4407,1510
3089,4405,1511
3090,4408,1510
3091,4405,1512
3092,4409,1510
3093,4410,1514
3094,4411,1513
3095,4412,1513
3096,4413,1514
3097,4414,1513
3098,4414,1515
3099,4415,1514
3100,4416,1515
3101,4417,1515
3102,4415,1516
3103,4417,1517
3104,4418,1517
3105,4419,1516
3106,4420,1517
3107,4421,1517
3108,4419,1518
3109,4421,1519
3110,4422,1518
3111,4423,1519
3112,4424,1519
3113,4425,1518
3114,4426,1519
3115,4426,1520
3116,4428,1520
3117,4427,1521
3118,4429,1520
3119,4430,1521
3120,4431,1522
3121,4432,1522
3122,4433,1521
3123,4434,1522
3124,4433,1523
3125,4435,1524
3126,4436,1524
3127,4437,1524
3128,4438,1523
3129,4437,1525
3130,4439,1525
3131,4438,1526
3132,4440,1526
3133,4441,1526
3134,4441,1527
3135,4442,1527
3136,4443,1527
3137,4443,1528
3138,4444,1528
3139,4444,1529
3140,4444,1530
3141,4445,1530
3142,4445,1531
3143,4446,1525
3144,4447,1525
3145,4447,1532
3146,4448,1532
3147,4449,1532
3148,4449,1533
3149,4450,1533
3150,4451,1533
3151,4452,1533
3152,4452,1534
3153,4453,1534
3154,4454,1534
3155,4455,1534
3156,4455,1535
3157,4456,1535
3158,4457,1535
3159,4458,1535
3160,4458,1536
3161,4459,1536
3162,4459,1537
3163,4460,1537
3164,4461,1537
3165,4462,1537
3166,4462,1538
3167,4463,1538
3168,4463,1539
3169,4464,1539
3170,4465,1539
3171,4466,1539
3172,4467,1540
3173,4468,1540
3174,4469,1540
3175,4469,1541
3176,4470,1541
3177,4471,1541
3178,4472,1541
3179,4472,1542
3180,4473,1542
3181,4474,1542
3182,4474,1543
3183,4475,1543
3184,4476,1544
3185,4477,1544
3186,4478,1544
3187,4479,1544
3188,4479,1545
3189,4480,1545
3190,4480,1546
3191,4481,1546
3192,4482,1546
3193,4482,1547
3194,4483,1547
3195,4484,1547
3196,4484,1548
3197,4485,1548
3198,4486,1548
3199,4487,1548
3200,4487,1549
3201,4488,1549
3202,4489,1549
3203,4490,1550
3204,4491,1550
3205,4491,1551
3206,4492,1551
3207,4493,1551
3208,4494,1552
3209,4495,1552
3210,4496,1552
3211,4496,1553
3212,4497,1553
3213,4497,1554
3214,4498,1554
3215,4499,1555
3216,4500,1555
3217,4500,1556
3218,4501,1556
3219,4502,1557
3220,4503,1557
3221,4504,1558
3222,4505,1558
3223,4506,1558
3224,4506,1559
3225,4507,1559
3226,4508,1559
3227,4509,1560
3228,4510,1560
3229,4511,1560
3230,4512,1561
3231,4513,1561
3232,4514,1561
3233,4515,1562
3234,4516,1562
3235,4517,1562
3236,4518,1563
3237,4519,1563
3238,4520,1563
3239,4520,1564
3240,4521,1564
3241,4522,1564
3242,4522,1565
3243,4523,1564
3244,4524,1565
3245,4525,1565
3246,4526,1565
3247,4526,1566
3248,4527,1566
3249,4528,1566
3250,4529,1566
3251,4529,1567
3252,4530,1567
3253,4531,1567
3254,4532,1567
3255,4532,1568
3256,4533,1568
3257,4534,1568
3258,4535,1568
3259,4535,1569
3260,4536,1569
3261,4537,1569
3262,4538,1569
3263,4538,1570
3264,4539,1570
3265,4540,1570
3266,4541,1570
3267,4541,1571
3268,4542,1571
3269,4543,1571
3270,4544,1571
3271,4544,1572
3272,4545,1572
3273,4546,1572
3274,4547,1572
3275,4547,1573
3276,4548,1573
3277,4549,1573
3278,4550,1574
3279,4551,1574
3280,4551,1575
3281,4552,1575
8311,6315,4081
8312,6316,4081
8310,6315,3998
8309,6314,3998
8307,4552,1577
8308,4552,1578
8306,4552,1576
8315,6318,4082
8316,6319,4082
3291,4560,1578
3292,4561,1578
3293,4561,1579
3294,4562,1579
3295,4563,1579
3296,4563,1580
3297,4564,1580
3298,4565,1580
3299,4566,1580
3300,4566,1581
3301,4567,1581
3302,4568,1581
3303,4569,1582
3304,4569,1583
3305,4569,1584
3306,4569,1585
3307,4570,1586
3308,4570,1587
3310,4570,1589
3311,4570,1590
3312,4570,1591
3313,4570,1592
3314,4571,1593
3315,4571,1594
3316,4571,1595
3317,4571,1596
3318,4572,1597
3319,4573,1597
3320,4574,1598
3321,4575,1598
3322,4575,1599
3323,4576,1599
3324,4576,1600
3325,4577,1601
3326,4577,1602
3327,4577,1603
3328,4577,1604
3329,4578,1605
3330,4578,1606
3331,4578,1607
3332,4578,1608
3333,4578,1609
3334,4578,1610
3335,4578,1611
3336,4578,1612
3337,4563,1613
3883,4841,1942
3345,4584,1531
3346,4585,1614
3347,4586,1615
3348,4587,1615
3349,4588,1614
3350,4587,1616
3351,4588,1617
3352,4589,1616
3353,4589,1618
3354,4590,1617
3355,4589,1619
3356,4590,1620
3357,4591,1619
3358,4591,1621
3359,4592,1620
3360,4591,1622
3361,4592,1623
3362,4593,1622
3363,4593,1624
3364,4594,1623
3365,4593,1625
3366,4595,1625
3367,4596,1626
3368,4595,1627
3371,4597,1629
3370,4597,1627
3372,4598,1629
3373,4599,1630
3374,4600,1630
3375,4600,1631
3376,4601,1631
3377,4601,1632
3378,4602,1632
3379,4602,1633
3380,4603,1633
3381,4604,1626
3382,4605,1633
3383,4605,1634
