"hwkID","NamePY","NameHZ","Region","Page"
1716,"Zhang Yuqing","張 玉 清"," 湖 南 醴 陵 楓 樹 塘 人",511
1717,"Zhang Yuru","張 玉 汝"," 浙 江 諸 暨 人",509
1718,"Zhang Yuxian","張 玉 嫻"," 浙 江 佟 鄉 人",511
1719,"Zhang Yuyin","章 芋 因"," 福 建 龍 岩 人",550
1720,"Zhang Yuyu","章 雨 玉"," 江 蘇 揚 州 人",550
1721,"Zhang Yuzhao","章 玉 照"," 安 徽 人",549
1722,"Zhang Yuzhen","張 玉 珍"," 江 蘇 華 亭 人",509
1723,"Zhang Yuzhen","張 玉 貞"," 直 隸 天 津 人",510
1724,"Zhang Yuzhen","張 瑜 珍"," 安 徽 宿 松 人",524
1725,"Zhang Yuzhi","張 玉 芝"," 安 徽 桐 城 人",524
1726,"Zhang Zaizhen","張 在 貞"," 江 蘇 太 倉 人",511
1727,"Zhang Zao","張 藻"," 江 蘇 長 州 人",532
1728,"Zhang Zhanxiang","張 瞻 湘"," 江 蘇 太 倉 人",531
1729,"Zhang Zhao","張 昭"," 江 蘇 婁 縣 人",516
1730,"Zhang Zhaogu","張 昭 姑"," 湖 南 長 沙 人",517
1731,"Zhang Zhaogui","張 兆 桂"," 江 蘇 吳 縣 人",512
1732,"Zhang Zhaojin","張 兆 金"," 江 蘇 吳 縣 人",512
1733,"Zhang Zhaosun","張 召 蓀"," 浙 江 平 湖 人",518
1734,"Zhang Zhen","張 貞"," 浙 江 海 鹽 人",518
1735,"Zhang Zhenfan","張 貞 範"," 直 隸 滄 州 人",518
1736,"Zhang Zhenghui","章 政 徽"," 江 蘇 江 陰 人",551
1737,"Zhang Zhenlan","張 貞 蘭"," 廣 西 桂 林 人",518
1738,"Zhang Zhifang","張 芝 芳"," 江 蘇 常 熟 人",512
1739,"Zhang Zhiting","張 芝 庭"," 江 蘇 吳 縣 人",513
1740,"Zhang Zhixin","張 芷 馨"," 江 蘇 滁 州 人",523
1741,"Zhang Zhiyang","張 智 揚"," 浙 江 海 寧 人",522
1742,"Zhang Zhizhen","張 芷 貞"," 安 徽 歙 縣 人",523
1743,"Zhang Zhizhen","張 芷 貞"," 浙 江 錢 塘 人",515
1744,"Zhang Zhongsu","張 仲 肅"," 四 川 華 陽 人",511
1745,"Zhang Zongmeng","張 宗 孟"," 江 蘇 吳 縣 人",514
1746,"Zhang Zushou","張 祖 綬","",519
1747,"Zhao Bin","趙 邠"," 浙 江 仁 和 人",704
1748,"Zhao Bingqing","趙 秉 清"," 江 蘇 常 熟 人",705
1749,"Zhao Caiji","趙 彩 姬 （  金 陵 妓 ）","",191
1750,"Zhao Chengguang","趙 承 光"," 浙 江 錢 塘 人",705
1751,"Zhao Chuanzao","趙 傳 藻"," 江 蘇 吳 縣 人",708
1752,"Zhao Chunbi","趙 純 碧"," 江 蘇 武 進 人",705
1753,"Zhao Chunyan","趙 春 燕"," 江 蘇 江 都 人",705
1754,"Zhao Ci","趙 慈"," 山 東 益 都 人",708
1755,"Zhao Dezhen","趙 德 珍"," 浙 江 德 清 人",709
1756,"Zhao Fen","趙 棻"," 江 蘇 上 海 人",707
1757,"Zhao Feng","趙 鳳"," 江 蘇 鎮 江 人",709
1758,"Zhao Guie","趙 貴 珴"," 江 蘇 常 熟 人",707
1759,"Zhao Hongyu","趙 葒 玉"," 江 蘇 丹 徒 人",708
1760,"Zhao Huan","趙 環"," 安 徽 涇 縣 人",709
1761,"Zhao Jiabi","趙 家 璧"," 江 蘇 上 元 人",705
1762,"Zhao Jianxia","趙 箋 霞"," 江 蘇 廣 陵 人",708
1763,"Zhao Jingshu","趙 景 淑"," 安 徽 合 肥 人",706
1764,"Zhao Jingzhen","趙 靜 貞"," 江 蘇 丹 徒 人",709
1765,"Zhao Jinying","趙 錦 英"," 貴 州 貴 陽 人",709
1766,"Zhao Luzhen","趙 錄 縝"," 山 東 安 丘 人",709
1767,"Zhao Mingxia","趙 明 霞"," 甘 肅 哈 密 廳 人",705
1768,"Zhao Mu","趙 母","",6
1769,"Zhao Peixiang","趙 佩 湘"," 江 蘇 常 州 人",704
1770,"Zhao Qi","趙 琪"," 江 蘇 常 熟 人",707
1771,"Zhao Qiongqing","趙 瓊 卿"," 浙 江 歸 安 人",709
1772,"Zhao Qiupu","趙 秋 浦"," 浙 江 錢 塘 人",705
1773,"Zhao Saitao","趙 賽 濤"," 杭 人",192
1774,"Zhao shi","趙 氏 （ 寂 敏 隨 妻 ）"," 江 蘇 溧 陽 人",710
1775,"Zhao shi","趙 氏 （ 吳 瓚 妻 ）","",192
1776,"Zhao shi","趙 氏 （ 李 鴻 文 妻 ）","",710
1777,"Zhao shi","趙 氏 （ 杜 某 妻 ）"," 無 錫 人",192
1778,"Zhao shi","趙 氏 （ 業 贊 元 妻 ）"," 浙 江 錢 塘 人",710
1779,"Zhao shi","趙 氏 （ 劉 調 宇 妻 ）"," 山 西 洪 洞 人",710
1780,"Zhao shi","趙 氏 （ 佟 瑛 妻 ）"," 順 天 宛 平 人",710
1781,"Zhao shi","招 氏 （ 李 鶴 祥 妻 ）"," 廣 東 茂 名 人",394
1782,"Zhao shu","趙 淑"," 浙 江 錢 塘 人",706
1783,"Zhao Tang","趙 棠","",707
1784,"Zhao Tongyao","趙 同 曜"," 江 蘇 常 熟 人",704
1785,"Zhao Wanchuan","趙 婉 川"," 浙 江 寧 海 人",706
1786,"Zhao Wanlan","趙 畹 蘭","",708
1787,"Zhao Wanyang","趙 婉 揚"," 江 蘇 上 海 人",706
1788,"Zhao Wopei","趙 我 佩"," 浙 江 仁 和 人",704
1789,"Zhao Xiangqing","趙 湘 卿"," 浙 江 吳 興 人",707
1790,"Zhao Xiaoying","趙 孝 英"," 湖 南 龍 陽 人",704
1791,"Zhao Xiezi","趙 偕 孜"," 江 蘇 陽 湖 人",706
1792,"Zhao Xigu","趙 西 姑"," 直 隸 天 津 人",704
1793,"Zhao Xiqiong","趙 細 瓊"," 江 蘇 武 進 人",706
1794,"Zhao Xizhu","趙 喜 珠","",75
1795,"Zhao Xuehong","趙 雪 鴻"," 浙 江 錢 塘 人",706
1796,"Zhao Yanquan","趙 彥 荃"," 安 徽 合 肥 人",705
1797,"Zhao Yanxiang","趙 硯 香"," 浙 江 吳 興 人",708
1798,"Zhao Yiben","趙 一 本"," 浙 江 錢 塘 人",703
1799,"Zhao Yihe","趙 宜 鶴"," 廣 西 桂 林 人",704
1800,"Zhao Yizhan","趙 一 旃"," 浙 江 錢 塘 人",703
1801,"Zhao Youlan","趙 友 蘭"," 江 蘇 無 錫 人",703
1802,"Zhao Yuchai","趙 玉 釵"," 福 建 候 官 人",703
1803,"Zhao Yulou","趙 玉 樓"," 錢 江 人",703
1804,"Zhao Yunhua","趙 韻 花"," 浙 江 黃 岩 人",710
1805,"Zhao Yunqing","趙 雲 卿"," 江 蘇 銅 山 人",708
1806,"Zhao Yunqing","趙 韻 卿"," 江 蘇 蘭 陵 人",710
1807,"Zhaojia shi","兆 佳 氏"," 滿 州 人",814
1808,"Zheng Biyun","鄭 碧 雲"," 江 蘇 常 州 人",742
1809,"Zheng Fen","鄭 芬"," 安 徽 歙 縣 人",739
1810,"Zheng Hanzhuan","鄭 翰 篿"," 福 建 建 安 人",743
1811,"Zheng Hui","鄭 蕙"," 浙 江 永 嘉 人",743
1812,"Zheng Huirou","鄭 徽 柔"," 福 建 建 安 人",743
1813,"Zheng Hunbing","鄭 渾 冰"," 福 建 閩 縣 人",741
1814,"Zheng Jine","鄭 瑾 娥"," 安 徽 涇 縣 人",742
1815,"Zheng Jinglan","鄭 鏡 蘭"," 浙 江 秀 水 人",743
1816,"Zheng Jingrong","鄭 鏡 蓉"," 福 建 晉 安 人",743
1817,"Zheng Jinluan","鄭 金 鑾"," 福 建 晉 安 人",739
1818,"Zheng Lansun","鄭 蘭 孫"," 浙 江 錢 江 人",744
1819,"Zheng Peiheng","鄭 佩 珩"," 浙 江 仁 和 人",739
1820,"Zheng Peiming","鄭 佩 明"," 廣 東 香 山 人",739
1821,"Zheng Qingpin","鄭 青 蘋"," 福 建 晉 安 人",739
1822,"Zheng Qingying","鄭 慶 英"," 浙 江 歸 安 人",742
1823,"Zheng Qiqing","鄭 齊 卿"," 福 建 閩 縣 人",742
1824,"Zheng Shan","鄭 珊"," 廣 東 恩 平 人",739
1825,"Zheng Shao","鄭 韶"," 浙 江 海 寧 人",742
1826,"Zheng shi","鄭 氏","",32
1827,"Zheng shi","鄭 氏","",200
1828,"Zheng shi","鄭 氏 （ 孫 岱 妻 ）"," 直 隸 豐 潤 人",744
1829,"Zheng shi","鄭 氏 （ 陳 淑 聖 妻 ）"," 安 徽 太 平 人",745
1830,"Zheng shi","鄭 氏 （  樊 景 烈 聘 妻  ）"," 湖 南 寧 遠 人",745
1831,"Zheng Shu","鄭 淑"," 直 隸 豐 潤 人",740
1832,"Zheng Shujuan","鄭 淑 娟"," 福 建 候 官 人",740
1833,"Zheng Shuzhao","鄭 淑 昭"," 貴 州 遵 義 人",741
