"cycleID","Dynasty","MinorDynasty","StemBranch","Year","YearXF"
1914,"晉","西晉","丙午","七年",286
1915,"晉","西晉","丁未","八年",287
1913,"晉","西晉","乙巳","六年",285
1912,"晉","西晉","甲辰","五年",284
1910,"晉","西晉","壬寅","三年",282
1911,"晉","西晉","癸卯","四年",283
1909,"晉","西晉","辛丑","二年",281
1907,"晉","西晉","己亥","五年 (三年)",279
1908,"晉","西晉","庚子","六年 (四年) 太康元年",280
1906,"晉","西晉","戊戌","四年 (二年)",278
1904,"晉","西晉","丙申","二年 (吴末帝孫皓天璽元年)",276
1905,"晉","西晉","丁酉","三年 (吴末帝孫皓天紀元年)",277
1903,"晉","西晉","乙未","咸寧元年 (吴末帝孫皓天册元年)",275
1901,"晉","西晉","癸巳","九年 (二年)",273
1902,"晉","西晉","甲午","十年 (三年)",274
1900,"晉","西晉","壬辰","八年 (吴末帝孫皓鳳凰元年)",272
1899,"晉","西晉","辛卯","七年 (三年)",271
1898,"晉","西晉","庚寅","六年 (二年)",270
1897,"晉","西晉","己丑","五年 (四年) (吴末帝孫皓建衡元年)",269
1896,"晉","西晉","戊子","四年 (三年)",268
1895,"晉","西晉","丁亥","三年 (二年)",267
1894,"晉","西晉","丙戌","二年 (二年) (吴末帝孫皓宝鼎元年)",266
1893,"晉","西晉","乙酉","晉元帝司馬炎泰始元年 (吴末帝孫皓甘露元年)",265
2042,"晉","東晉、十六國","甲寅","十年 (北魏拓跋嗣神瑞元年)",414
2043,"晉","東晉、十六國","乙卯","十一年",415
2044,"晉","東晉、十六國","丙辰","十二年 (後秦姚泓永和元年) (北魏拓跋嗣泰常元年)",416
2045,"晉","東晉、十六國","丁巳","十三年 (西涼李歆嘉興元年)",417
2046,"晉","東晉、十六國","戊午","十四年 (夏赫连勃勃昌武元年)",418
2047,"晉","東晉、十六國","己未","元熙元年 (夏赫连勃勃真興元年)",419
2048,"晉","東晉、十六國","庚申","二年 (西秦乞伏炽磐建弘元年) (西涼李洵永建元年)",420
2049,"南北朝","","庚申","宋武帝劉裕永初元年 (北魏明元帝拓跋嗣泰常五年)",420
2050,"南北朝","","辛酉","二年 (六年)",421
2051,"南北朝","","壬戌","三年 (七年)",422
2052,"南北朝","","癸亥","宋少帝劉義符景平元年 (八年)",423
2053,"南北朝","","甲子","二年 (北魏太武帝拓跋燾始光元年) 宋文帝劉義隆嘉元元年",424
2054,"南北朝","","乙丑","二年 (二年) (夏赫连昌承光元年)",425
2055,"南北朝","","丙寅","三年 (三年)",426
2056,"南北朝","","丁卯","四年 (四年)",427
2057,"南北朝","","戊辰","五年 (五年) (北魏太武帝拓跋燾神麚元年) (夏赫连定胜光元年) (西秦乞伏幕末永弘元年) (北涼沮渠蒙遜承玄元年)",428
2058,"南北朝","","己巳","六年 (二年)",429
2059,"南北朝","","庚午","七年 (三年)",430
2060,"南北朝","","辛未","八年 (四年) (北燕馮弘太興元年) (北涼沮渠蒙遜義和元年)",431
2061,"南北朝","","壬申","九年 (北魏太武帝拓跋燾延和元年)",432
2062,"南北朝","","癸酉","十年 (二年) (北涼沮渠牧犍永和元年)",433
2063,"南北朝","","甲戌","十一年 (三年)",434
2064,"南北朝","","乙亥","十二年 (北魏太武帝拓跋燾太延元年)",435
2065,"南北朝","","丙子","十三年 (二年)",436
2066,"南北朝","","丁丑","十四年 (三年)",437
2067,"南北朝","","戊寅","十五年 (四年)",438
2068,"南北朝","","己卯","十六年 (五年)",439
2069,"南北朝","","庚辰","十七年 (六年) (北魏太武帝拓跋燾太平真君元年)",440
2070,"南北朝","","辛巳","十八年 (二年)",441
2071,"南北朝","","壬午","十九年 (三年)",442
2072,"南北朝","","癸未","二十年 (四年) (北涼 沮渠无讳 承平元年)",443
2073,"南北朝","","甲申","二十一年 (五年)",444
2074,"南北朝","","乙酉","二十二年 (六年) (北涼 沮渠安周承平 三年)",445
2075,"南北朝","","丙戌","二十三年 (七年)",446
2076,"南北朝","","丁亥","二十四年 (八年)",447
2077,"南北朝","","戊子","二十五年 (九年)",448
2078,"南北朝","","己丑","二十六年 (十年)",449
2079,"南北朝","","庚寅","二十七年 (十一年)",450
2080,"南北朝","","辛卯","二十八年 (十二年) (北魏太武帝拓跋燾正平元年)",451
2081,"南北朝","","壬辰","二十九年 (二年) (北魏南安王拓跋余承平元年) (北魏文成帝拓跋浚興安元年)",452
2082,"南北朝","","癸巳","三十年 (二年) 宋劉劭太初元年",453
2083,"南北朝","","甲午","宋孝武帝劉駿孝建元年 (三年) (北魏文成帝拓跋浚興光元年)",454
2084,"南北朝","","乙未","二年 (二年) (北魏文成帝拓跋浚太安元年)",455
2085,"南北朝","","丙申","三年 (二年)",456
2086,"南北朝","","丁酉","大明元年 (三年)",457
2087,"南北朝","","戊戌","二年 (四年)",458
2088,"南北朝","","己亥","三年 (五年)",459
2089,"南北朝","","庚子","四年 (北魏文成帝拓跋浚和平元年)",460
2090,"南北朝","","辛丑","五年 (二年)",461
2091,"南北朝","","壬寅","六年 (三年)",462
2092,"南北朝","","癸卯","七年 (四年)",463
2093,"南北朝","","甲辰","八年 (五年)",464
2094,"南北朝","","乙巳","宋前廢帝劉子業永光元年 (六年) 景和元年 宋明帝劉彧泰始元年",465
2095,"南北朝","","丙午","二年 (北魏献文帝拓跋弘天安元年)",466
2096,"南北朝","","丁未","三年 (二年) (北魏献文帝拓跋弘皇興元年)",467
2097,"南北朝","","戊申","四年 (二年)",468
2098,"南北朝","","己酉","五年 (三年)",469
2099,"南北朝","","庚戌","六年 (四年)",470
2100,"南北朝","","辛亥","七年 (五年) (北魏孝文帝元宏延興元年)",471
2101,"南北朝","","壬子","泰豫元年 (二年)",472
2102,"南北朝","","癸丑","宋後廢帝劉昱元徽元年 (三年)",473
2103,"南北朝","","甲寅","二年 (四年)",474
2104,"南北朝","","乙卯","三年 (五年)",475
2105,"南北朝","","丙辰","四年 (六年) (北魏孝文帝元宏承明元年)",476
2106,"南北朝","","丁巳","五年 (北魏孝文帝元宏太和元年) 宋順帝劉准昇明元年",477
2107,"南北朝","","戊午","二年 (二年)",478
2108,"南北朝","","己未","三年 (三年) 齊高帝蕭道成建元元年",479
2109,"南北朝","","庚申","二年 (四年)",480
2110,"南北朝","","辛酉","三年 (五年)",481
2111,"南北朝","","壬戌","四年 (六年)",482
2112,"南北朝","","癸亥","齊武帝蕭赜 永明元年 (七年)",483
2113,"南北朝","","甲子","二年 (八年)",484
2114,"南北朝","","乙丑","三年 (九年)",485
2115,"南北朝","","丙寅","四年 (十年)",486
2116,"南北朝","","丁卯","五年 (十一年)",487
2117,"南北朝","","戊辰","六年 (十二年)",488
2118,"南北朝","","己巳","七年 (十三年)",489
2119,"南北朝","","庚午","八年 (十四年)",490
2120,"南北朝","","辛未","九年 (十五年)",491
2121,"南北朝","","壬申","十年 (十六年)",492
2122,"南北朝","","癸酉","十一年 (十七年)",493
2123,"南北朝","","甲戌","齊郁林王蕭昭業 隆昌元年 (十八年) 齊海陵王蕭昭文 延興元年 齊明帝蕭鸾 建武元年",494
2124,"南北朝","","乙亥","二年 (十九年)",495
2125,"南北朝","","丙子","三年 (二十年)",496
2126,"南北朝","","丁丑","四年 (二十一)",497
2127,"南北朝","","戊寅","五年 (二十二) 永泰元年",498
2128,"南北朝","","己卯","齊東昏侯蕭寶卷永元元年 (二十三年)",499
2129,"南北朝","","庚辰","二年 (北魏宣武帝元恪景明元年)",500
2130,"南北朝","","辛巳","三年 (二年) 齊和帝蕭寶融中興元年",501
2131,"南北朝","","壬午","二年 (三年) 梁武帝蕭衍天監元年",502
2132,"南北朝","","癸未","二年 (四年)",503
2133,"南北朝","","甲申","三年 (北魏宣武帝元恪正始元年)",504
2134,"南北朝","","乙酉","四年 (二年)",505
2135,"南北朝","","丙戌","五年 (三年)",506
2136,"南北朝","","丁亥","六年 (四年)",507
2137,"南北朝","","戊子","七年 (五年) (北魏宣武帝元恪永平元年)",508
2138,"南北朝","","己丑","八年 (二年)",509
2139,"南北朝","","庚寅","九年 (三年)",510
2140,"南北朝","","辛卯","十年 (四年)",511
2141,"南北朝","","壬辰","十一年 (五年) (北魏宣武帝元恪延昌元年)",512
2142,"南北朝","","癸巳","十二年 (二年)",513
2143,"南北朝","","甲午","十三年 (三年)",514
2144,"南北朝","","乙未","十四年 (四年)",515
2145,"南北朝","","丙申","十五年 (北魏孝明帝元詡熙平元年)",516
2146,"南北朝","","丁酉","十六年 (二年)",517
2147,"南北朝","","戊戌","十七年 (三年) (北魏孝明帝元詡神龜元年)",518
2148,"南北朝","","己亥","十八年 (二年)",519
2149,"南北朝","","庚子","普通元年 (三年) (北魏孝明帝元詡正光元年)",520
2150,"南北朝","","辛丑","二年 (二年)",521
2151,"南北朝","","壬寅","三年 (三年)",522
2152,"南北朝","","癸卯","四年 (四年)",523
2153,"南北朝","","甲辰","五年 (五年)",524
2154,"南北朝","","乙巳","六年 (六年) (北魏孝明帝元詡孝昌元年)",525
2155,"南北朝","","丙午","七年 (二年)",526
2156,"南北朝","","丁未","八年 (三年) 大通元年",527
2157,"南北朝","","戊申","二年 (北魏孝明帝元詡武泰元年) (北魏孝庄帝元子攸 建義元年) (北魏孝庄帝元子攸 永安元年)",528
2158,"南北朝","","己酉","三年 (二年) 中大通元年",529
2159,"南北朝","","庚戌","二年 (三年) (北魏東海王元晔建明元年)",530
2160,"南北朝","","辛亥","三年 (二年) (北魏节閔帝元恭普泰元年)",531
2161,"南北朝","","壬子","四年 (二年) (北魏孝武帝元修太昌元年) (北魏孝武帝元修 永興元年) (北魏孝武帝元修 永熙元年)",532
2162,"南北朝","","癸丑","五年 (二年)",533
2163,"南北朝","","甲寅","六年 (三年) (東魏孝静帝元善見天平元年)",534
2164,"南北朝","","乙卯","大同元年 (西魏文帝元寶炬大统元年)",535
2165,"南北朝","","丙辰","二年",536
2166,"南北朝","","丁巳","三年",537
2167,"南北朝","","戊午","四年 (東魏孝静帝元善見元象元年)",538
2168,"南北朝","","己未","五年 (東魏孝静帝元善見興和元年)",539
2169,"南北朝","","庚申","六年",540
2170,"南北朝","","辛酉","七年",541
2171,"南北朝","","壬戌","八年",542
2172,"南北朝","","癸亥","九年 (東魏孝静帝元善見武定元年)",543
2173,"南北朝","","甲子","十年",544
2174,"南北朝","","乙丑","十一年",545
2175,"南北朝","","丙寅","十二年 中大同元年",546
2176,"南北朝","","丁卯","二年 太清元年",547
2177,"南北朝","","戊辰","二年 梁临賀王蕭正德正平元年",548
2178,"南北朝","","己巳","二年 太清三年",549
2179,"南北朝","","庚午","梁简文帝蕭綱大寶元年 (北齊文宣帝高洋天保元年)",550
2180,"南北朝","","辛未","二年 梁豫章王蕭栋 天正元年",551
2181,"南北朝","","壬申","梁武陵王蕭紀天正二年 (西魏廢帝元钦元年) 梁元帝蕭繹承圣元年",552
2182,"南北朝","","癸酉","二年",553
2183,"南北朝","","甲戌","三年 (西魏恭帝拓跋廓元年)",554
2184,"南北朝","","乙亥","四年 梁建安公蕭渊明天成元年 梁敬帝蕭方智紹泰元年",555
2185,"南北朝","","丙子","二年",556
2186,"南北朝","","丁丑","太平元年 (北周閔帝宇文覺元年) (北周明帝宇文毓元年) 陳武帝陳霸先永定元年",557
2187,"南北朝","","戊寅","二年",558
2188,"南北朝","","己卯","三年 (北周明帝宇文毓武成元年)",559
2189,"南北朝","","庚辰","陳文帝陳蒨 天嘉元年 (北齊廢帝高殷乾明元年) (北齊孝昭帝高演皇建元年)",560
2190,"南北朝","","辛巳","二年 (北周武帝宇文邕保定元年) (北齊武成帝高湛太寧元年)",561
2191,"南北朝","","壬午","三年 (北齊武成帝高湛河清元年)",562
2192,"南北朝","","癸未","四年",563
2193,"南北朝","","甲申","五年",564
2194,"南北朝","","乙酉","六年 (北齊後主高緯天统元年)",565
2195,"南北朝","","丙戌","七年 (北周武帝宇文邕天和元年) 天康元年",566
2196,"南北朝","","丁亥","陳廢帝陳伯宗光大元年",567
2197,"南北朝","","戊子","二年",568
2198,"南北朝","","己丑","陳宣帝陳顼太建元年",569
2199,"南北朝","","庚寅","二年 (北齊後主高緯武平元年)",570
2200,"南北朝","","辛卯","三年",571
2201,"南北朝","","壬辰","四年 (北周武帝宇文邕建德元年)",572
2202,"南北朝","","癸巳","五年",573
2203,"南北朝","","甲午","六年",574
2204,"南北朝","","乙未","七年",575
2205,"南北朝","","丙申","八年 (北齊後主高緯隆化元年) (北齊高延宗德昌元年)",576
2206,"南北朝","","丁酉","九年 (北齊幼主高恒承光元年) (北齊高紹義武平元年)",577
2207,"南北朝","","戊戌","十年 (北周武帝宇文邕宣政元年)",578
2208,"南北朝","","己亥","十一年 (北周宣帝宇文齑大成元年) (北周静帝宇文衍大象元年)",579
2209,"南北朝","","庚子","十二年",580
2210,"南北朝","","辛丑","十三年 (北周静帝宇文衍大定元年)",581
2211,"南北朝","","壬寅","十四年",582
2212,"南北朝","","癸卯","陳後主陳叔寶至德元年",583
2213,"南北朝","","甲辰","二年",584
2214,"南北朝","","乙巳","三年",585
2215,"南北朝","","丙午","四年",586
2216,"南北朝","","丁未","禎明元年",587
2217,"南北朝","","戊申","二年",588
2218,"南北朝","","己酉","三年",589
2220,"隋","","辛丑","隋文帝楊堅 開皇元年",581
2221,"隋","","壬寅","二年",582
2222,"隋","","癸卯","三年",583
2223,"隋","","甲辰","四年",584
2224,"隋","","乙巳","五年",585
2225,"隋","","丙午","六年",586
2226,"隋","","丁未","七年",587
2227,"隋","","戊申","八年",588
2228,"隋","","己酉","九年",589
2229,"隋","","庚戌","十年",590
2230,"隋","","辛亥","十一年",591
2231,"隋","","壬子","十二年",592
2232,"隋","","癸丑","十三年",593
2233,"隋","","甲寅","十四年",594
2234,"隋","","乙卯","十五年",595
2235,"隋","","丙辰","十六年",596
2236,"隋","","丁巳","十七年",597
2237,"隋","","戊午","十八年",598
2238,"隋","","己未","十九年",599
2239,"隋","","庚申","二十年",600
2240,"隋","","辛酉","仁壽元年",601
2241,"隋","","壬戌","二年",602
2242,"隋","","癸亥","三年",603
2243,"隋","","甲子","四年",604
2244,"隋","","乙丑","隋煬帝楊廣 大業元年",605
2245,"隋","","丙寅","二年",606
2246,"隋","","丁卯","三年",607
2247,"隋","","戊辰","四年",608
2248,"隋","","己巳","五年",609
2249,"隋","","庚午","六年",610
2250,"隋","","辛未","七年",611
2251,"隋","","壬申","八年",612
2252,"隋","","癸酉","九年",613
2253,"隋","","甲戌","十年",614
2254,"隋","","乙亥","十一年",615
2255,"隋","","丙子","十二年",616
2256,"隋","","丁丑","十三年",617
2257,"隋","","戊寅","十四年",618
3072,"唐","","乙丑","五年",845
3071,"唐","","甲子","四年",844
3070,"唐","","癸亥","三年",843
3069,"唐","","壬戌","二年",842
3068,"唐","","辛酉","唐武宗李炎會昌元年",841
3067,"唐","","庚申","五年",840
3066,"唐","","己未","四年",839
3065,"唐","","戊午","三年",838
3064,"唐","","丁巳","二年",837
3061,"唐","","甲寅","八年",834
3062,"唐","","乙卯","九年",835
3063,"唐","","丙辰","開成元年",836
3060,"唐","","癸丑","七年",833
3059,"唐","","壬子","六年",832
3058,"唐","","辛亥","五年",831
3057,"唐","","庚戌","四年",830
3056,"唐","","己酉","三年",829
3055,"唐","","戊申","二年",828
3054,"唐","","丁未","三年 唐文宗李昂大和元年",827
3053,"唐","","丙午","二年",826
3052,"唐","","乙巳","唐敬宗李湛寶歷元年",825
3051,"唐","","甲辰","四年",824
3050,"唐","","癸卯","三年",823
3049,"唐","","壬寅","二年",822
3048,"唐","","辛丑","唐穆宗李恒長慶元年",821
3047,"唐","","庚子","十五年",820
3046,"唐","","乙亥","十四年",819
3045,"唐","","戊戌","十三年",818
3044,"唐","","丁酉","十二年",817
3043,"唐","","丙申","十一年",816
3042,"唐","","乙未","十年",815
3041,"唐","","甲午","九年",814
3040,"唐","","癸巳","八年",813
3039,"唐","","壬辰","七年",812
3038,"唐","","辛卯","六年",811
3037,"唐","","庚寅","五年",810
3036,"唐","","己丑","四年",809
3035,"唐","","戊子","三年",808
3034,"唐","","丁亥","二年",807
3033,"唐","","丙戌","唐宪宗李純元和元年",806
3031,"唐","","甲申","二十年",804
3032,"唐","","乙酉","二十一年 唐順宗李誦永貞元年",805
3030,"唐","","癸未","十九年",803
3029,"唐","","壬午","十八年",802
3028,"唐","","辛巳","十七年",801
3027,"唐","","庚辰","十六年",800
3025,"唐","","戊寅","十四年",798
3026,"唐","","乙卯","十五年",799
3024,"唐","","丁丑","十三年",797
3023,"唐","","丙子","十二年",796
3022,"唐","","乙亥","十一年",795
3021,"唐","","甲戌","十年",794
3020,"唐","","癸酉","九年",793
3019,"唐","","壬申","八年",792
3018,"唐","","辛未","七年",791
3017,"唐","","庚午","六年",790
3015,"唐","","戊辰","四年",788
3016,"唐","","己巳","五年",789
3014,"唐","","丁卯","三年",787
3013,"唐","","丙寅","二年",786
3011,"唐","","甲子","興元元年",784
3012,"唐","","乙丑","貞元元年",785
3008,"唐","","辛酉","二年",781
3009,"唐","","壬戌","三年",782
3010,"唐","","癸亥","四年",783
3007,"唐","","庚申","唐德宗李適 建中元年",780
3006,"唐","","己未","十四年",779
3005,"唐","","戊午","十三年",778
3004,"唐","","丁巳","十二年",777
3003,"唐","","丙辰","十一年",776
3002,"唐","","乙卯","十年",775
2999,"唐","","壬子","七年",772
3000,"唐","","癸丑","八年",773
3001,"唐","","甲寅","九年",774
2997,"唐","","庚戌","五年",770
2998,"唐","","辛亥","六年",771
2996,"唐","","己酉","四年",769
2995,"唐","","戊申","三年",768
2994,"唐","","丁未","二年",767
2993,"唐","","丙午","二年 大歷元年",766
2992,"唐","","乙巳","永泰元年",765
2991,"唐","","甲辰","二年",764
2990,"唐","","癸卯","二年 廣德元年",763
2989,"唐","","壬寅","唐代宗李豫寶應元年",762
2988,"唐","","辛丑","二年",761
2987,"唐","","庚子","三年 上元元年",760
2985,"唐","","戊戌","三年 乾元元年",758
2986,"唐","","己亥","二年",759
2984,"唐","","丁酉","二年",757
2983,"唐","","丙申","十五年 唐肅宗李亨至德元年",756
2982,"唐","","乙未","十四年",755
2980,"唐","","癸巳","十二年",753
2981,"唐","","甲午","十三年",754
2979,"唐","","壬辰","十一年",752
2978,"唐","","辛卯","十年",751
2977,"唐","","庚寅","九年",750
2976,"唐","","己丑","八年",749
2975,"唐","","戊子","七年",748
2974,"唐","","丁亥","六年",747
2973,"唐","","丙戌","五年",746
2972,"唐","","乙酉","四年",745
2971,"唐","","甲申","三年",744
2970,"唐","","癸未","二年",743
2969,"唐","","壬午","天寶元年",742
2968,"唐","","辛巳","二十九年",741
2967,"唐","","庚辰","二十八年",740
2966,"唐","","乙卯","二十七年",739
2965,"唐","","戊寅","二十六年",738
2964,"唐","","丁丑","二十五年",737
2963,"唐","","丙子","二十四年",736
2962,"唐","","乙亥","二十三年",735
2961,"唐","","甲戌","二十二年",734
2960,"唐","","癸酉","二十一年",733
2959,"唐","","壬申","二十年",732
2958,"唐","","辛未","十九年",731
2957,"唐","","庚午","十八年",730
2956,"唐","","己巳","十七年",729
2955,"唐","","戊辰","十六年",728
2954,"唐","","丁卯","十五年",727
2953,"唐","","丙寅","十四年",726
2952,"唐","","乙丑","十三年",725
2951,"唐","","甲子","十二年",724
2950,"唐","","癸亥","十一年",723
2949,"唐","","壬戌","十年",722
2948,"唐","","辛酉","九年",721
2947,"唐","","庚申","八年",720
2946,"唐","","己未","七年",719
2945,"唐","","戊午","六年",718
2944,"唐","","丁巳","五年",717
2943,"唐","","丙辰","四年",716
2942,"唐","","乙卯","三年",715
2941,"唐","","甲寅","二年",714
2940,"唐","","癸丑","二年 開元元年",713
2939,"唐","","壬子","太极元年 延和元年 唐玄宗李隆基先天元年",712
2938,"唐","","辛亥","二年",711
2937,"唐","","庚戌","四年 唐殇帝李重茂唐隆元年 唐睿宗李旦景雲元年",710
2936,"唐","","己酉","三年",709
2935,"唐","","戊申","二年",708
2934,"唐","","丁未","三年 景龍元年",707
2933,"唐","","丙午","二年",706
2932,"唐","","乙巳","唐中宗李顯恢復唐國号 神龍元年",705
2931,"唐","","甲辰","四年",704
2930,"唐","","癸卯","三年",703
2929,"唐","","壬寅","二年",702
2928,"唐","","辛丑","大足元年 長安元年",701
2927,"唐","","庚子","三年 久視元年",700
2926,"唐","","己亥","二年",699
2925,"唐","","戊戌","圣歷元年",698
2924,"唐","","丁酉","二年 神功元年",697
2923,"唐","","丙申","万歲登封元年 万歲通天元年",696
2922,"唐","","乙未","證圣元年 天册万歲元年",695
2921,"唐","","甲午","三年 延載元年",694
2920,"唐","","癸巳","二年",693
2919,"唐","","壬辰","三年 如意元年 長壽元年",692
2918,"唐","","辛卯","二年",691
2917,"唐","","庚寅","武后称帝改國号为周 天授元年",690
2916,"唐","","己丑","永昌元年 載初元年",689
2915,"唐","","戊子","四年",688
2914,"唐","","丁亥","三年",687
2913,"唐","","丙戌","二年",686
2912,"唐","","乙酉","垂拱元年",685
2911,"唐","","甲申","唐中宗李顯嗣圣元年唐睿宗李旦文明元年唐武則天光宅元年",684
2910,"唐","","癸未","二年 弘道元年",683
2909,"唐","","壬午","二年 永淳元年",682
2908,"唐","","辛巳","二年 開耀元年",681
2907,"唐","","庚辰","二年 永隆元年",680
2906,"唐","","乙卯","四年 調露元年",679
2905,"唐","","戊寅","三年",678
2904,"唐","","丁丑","二年",677
2903,"唐","","丙子","三年 儀鳳元年",676
2902,"唐","","乙亥","二年",675
2901,"唐","","甲戌","五年 上元元年",674
2900,"唐","","癸酉","四年",673
2899,"唐","","壬申","三年",672
2898,"唐","","辛未","二年",671
2897,"唐","","庚午","三年 咸亨元年",670
2896,"唐","","己巳","二年",669
2895,"唐","","戊辰","總章元年",668
2894,"唐","","丁卯","二年",667
2893,"唐","","丙寅","乾封元年",666
2892,"唐","","乙丑","二年",665
2891,"唐","","甲子","麟德元年",664
2890,"唐","","癸亥","三年",663
2889,"唐","","壬戌","二年",662
2888,"唐","","辛酉","六年 龍朔元年",661
2887,"唐","","庚申","五年",660
2886,"唐","","己未","四年",659
2885,"唐","","戊午","三年",658
2884,"唐","","丁巳","二年",657
2883,"唐","","丙辰","顯慶元年",656
2882,"唐","","乙卯","六年",655
2881,"唐","","甲寅","五年",654
2880,"唐","","癸丑","四年",653
2879,"唐","","壬子","三年",652
2878,"唐","","辛亥","二年",651
2877,"唐","","庚戌","唐高宗李治 永徽元年",650
2876,"唐","","己酉","二十三年",649
2875,"唐","","戊申","二十二年",648
2874,"唐","","丁未","二十一年",647
2873,"唐","","丙午","二十年",646
2872,"唐","","乙巳","十九年",645
2871,"唐","","甲辰","十八年",644
2870,"唐","","癸卯","十七年",643
2869,"唐","","壬寅","十六年",642
2868,"唐","","辛丑","十五年",641
2867,"唐","","庚子","十四年",640
2866,"唐","","己亥","十三年",639
2865,"唐","","戊戌","十二年",638
2864,"唐","","丁酉","十一年",637
2863,"唐","","丙申","十年",636
2862,"唐","","乙未","九年",635
2861,"唐","","甲午","八年",634
2860,"唐","","癸巳","七年",633
2859,"唐","","壬辰","六年",632
2858,"唐","","辛卯","五年",631
2857,"唐","","庚寅","四年",630
2856,"唐","","己丑","三年",629
2855,"唐","","戊子","二年",628
2854,"唐","","丁亥","唐太宗李世民 貞觀元年",627
2853,"唐","","丙戌","九年",626
2852,"唐","","乙酉","八年",625
2851,"唐","","甲申","七年",624
2850,"唐","","癸未","六年",623
2849,"唐","","壬午","五年",622
2848,"唐","","辛巳","四年",621
2847,"唐","","庚辰","三年",620
2846,"唐","","乙卯","二年",619
2845,"唐","","戊寅","唐高祖李淵武德元年",618
3073,"唐","","丙寅","六年",846
3074,"唐","","丁卯","唐宣宗李忱大中元年",847
3075,"唐","","戊辰","二年",848
3076,"唐","","己巳","三年",849
3077,"唐","","庚午","四年",850
3078,"唐","","辛未","五年",851
3079,"唐","","壬申","六年",852
3080,"唐","","癸酉","七年",853
3081,"唐","","甲戌","八年",854
3082,"唐","","乙亥","九年",855
3083,"唐","","丙子","十年",856
3084,"唐","","丁丑","十一年",857
3085,"唐","","戊寅","十二年",858
3086,"唐","","乙卯","十三年",859
3087,"唐","","庚辰","大中十四年 唐懿宗李漼咸通元年",860
3088,"唐","","辛巳","二年",861
3089,"唐","","壬午","三年",862
3090,"唐","","癸未","四年",863
3091,"唐","","甲申","五年",864
3092,"唐","","乙酉","六年",865
3093,"唐","","丙戌","七年",866
3094,"唐","","丁亥","八年",867
3095,"唐","","戊子","九年",868
3096,"唐","","己丑","十年",869
3097,"唐","","庚寅","十一年",870
3098,"唐","","辛卯","十二年",871
3099,"唐","","壬辰","十三年",872
3100,"唐","","癸巳","十四年",873
3101,"唐","","甲午","十五年 唐僖宗李儇乾符元年",874
3102,"唐","","乙未","二年",875
3103,"唐","","丙申","三年",876
3104,"唐","","丁酉","四年",877
3105,"唐","","戊戌","五年",878
3106,"唐","","乙亥","六年",879
3107,"唐","","庚子","廣明元年",880
3108,"唐","","辛丑","二年 中和元年",881
3109,"唐","","壬寅","二年",882
3110,"唐","","癸卯","三年",883
3111,"唐","","甲辰","四年",884
3112,"唐","","乙巳","五年 光啟元年",885
3113,"唐","","丙午","二年",886
3114,"唐","","丁未","三年",887
3115,"唐","","戊申","四年 文德元年",888
3116,"唐","","己酉","唐昭宗李晔龍紀元年",889
3117,"唐","","庚戌","大順元年",890
3118,"唐","","辛亥","二年",891
3119,"唐","","壬子","景福元年",892
3120,"唐","","癸丑","二年",893
3121,"唐","","甲寅","乾寧元年",894
3122,"唐","","乙卯","二年",895
3123,"唐","","丙辰","三年",896
3124,"唐","","丁巳","四年",897
3125,"唐","","戊午","五年 光化元年",898
3126,"唐","","己未","二年",899
3127,"唐","","庚申","三年",900
3128,"唐","","辛酉","四年 天復元年",901
3129,"唐","","壬戌","二年",902
3130,"唐","","癸亥","三年",903
3131,"唐","","甲子","四年 天佑元年",904
3132,"唐","","乙丑","唐哀帝李柷天佑二年",905
3133,"唐","","丙寅","三年",906
3134,"唐","","丁卯","四年",907
3143,"五代","","己巳","三年 (吴楊隆演天祐六年)",909
3144,"五代","","庚午","四年",910
3196,"遼","","丁卯","遼太祖耶律阿保機元年",907
3142,"五代","","戊辰","二年 (吴越錢鏐天寶元年) (前蜀王建武成元年)",908
3141,"五代","","丁卯","後梁太祖朱晃 開平元年 (吴越錢鏐天祐四年) (吴楊渥天祐四年) (前蜀王建天復七年) (楚馬殷立) (南漢劉隱立) (闽王审知立) (南平高季興立)",907
3145,"五代","","辛未","五年 後梁太祖朱晃乾化元年 (前蜀王建永平元年)",911
3146,"五代","","壬申","二年",912
3147,"五代","","癸酉","三年 後梁末帝朱友瑱乾化 三年",913
3148,"五代","","甲戌","四年",914
3149,"五代","","乙亥","五年 貞明元年",915
3150,"五代","","丙子","二年 (遼耶律阿保機神册元年) (前蜀王建通正元年)",916
3151,"五代","","丁丑","三年 (前蜀王建天漢元年) (南漢劉龚乾亨元年)",917
3152,"五代","","戊寅","四年 (前蜀王建光天元年)",918
3153,"五代","","己卯","五年 (前蜀王衍乾德元年) (吴楊隆演武義元年)",919
3154,"五代","","庚辰","六年",920
3155,"五代","","辛巳","七年 (吴越錢鏐龍德元年) (吴楊溥武義三年) (吴楊溥順義元年)",921
3156,"五代","","壬午","二年 (遼耶律阿保機天赞元年)",922
3157,"五代","","癸未","三年 後唐莊宗李存勖同光元年",923
3158,"五代","","甲申","二年 (吴越錢鏐寶大元年)",924
3159,"五代","","乙酉","三年 (前蜀王衍咸康元年) (南漢劉龚白龍元年) (闽王延翰立) (後蜀孟知祥立)",925
3160,"五代","","丙戌","四年 後唐明宗李嗣源亶天成元年 (吴越錢鏐 寶正元年) (闽王延翰天成元年) (遼耶律阿保機天顯元年)",926
